/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/664-129011-0002.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3738-176682-0027.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/836-131106-0016.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p298_009.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/115-122944-0061.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/100-121674-0042.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p360_039.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/8011-117866-0015.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p329_217.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/205-157088-0034.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1335-163935-0030.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2045-158081-0004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p295_250.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1337-10674-0005.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/154-124003-0008.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p275_040.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MFXV0_SI1342.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2149-8912-0029.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/8545-287671-0001.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MCRC0_SI462.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p339_021.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3927-6557-0004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p269_368.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2156-82458-0006.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MMGC0_SX225.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p244_218.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FTAJ0_SI1329.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7789-258266-0004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MDCD0_SX245.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1316-132782-0042.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p258_073.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3654-171137-0038.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p270_170.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p312_087.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/210-129396-0114.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p330_259.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4973-24515-0039.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/525-126965-0081.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1121-176698-0022.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FSDC0_SX322.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FLKD0_SX199.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/820-123135-0012.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4854-24731-0081.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MTRT0_SA1.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6696-73295-0010.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p286_319.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p279_100.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FBMH0_SX56.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3728-105398-0031.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/868-131295-0045.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3546-175390-0039.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p317_332.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MWEW0_SA2.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MCDR0_SX164.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6499-91098-0018.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MTDP0_SI1521.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/5062-294700-0052.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p292_373.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p269_330.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/596-127685-0051.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/559-289453-0023.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/359-128761-0021.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FSXA0_SX388.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2039-141209-0015.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1705-142318-0018.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3221-138045-0038.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3482-170452-0028.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1323-138617-0010.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4071-39913-0047.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p288_191.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p340_389.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p361_064.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p297_163.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p363_372.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/5062-294700-0007.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1212-14653-0035.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/525-126965-0109.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MTML0_SI1065.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p292_088.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/699-132882-0016.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7569-102232-0030.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7515-220979-0029.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1401-174511-0028.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6904-262305-0006.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p248_151.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4133-6541-0086.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MCSH0_SI1549.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p286_214.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p323_226.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2194-150469-0002.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3927-6556-0069.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/154-123998-0018.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p257_091.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p288_269.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p284_282.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/8575-290350-0033.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6499-91098-0004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1028-133393-0056.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7061-88086-0032.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p298_316.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3994-156757-0016.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4116-13256-0027.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/8545-273050-0033.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FSGF0_SI2187.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MPGH0_SI924.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1212-75242-0032.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MTPG0_SX33.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6288-63105-0034.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p314_087.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p374_296.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p297_353.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1316-132800-0041.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MMXS0_SI629.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/5123-29120-0008.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MNET0_SI2076.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p263_332.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1335-27593-0012.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1335-163935-0023.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p317_202.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MDLC1_SX175.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4973-24515-0000.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7569-102232-0025.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MAFM0_SI939.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7140-72205-0023.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1028-133393-0043.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p230_380.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p374_346.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/335-125945-0019.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4770-25951-0054.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p258_197.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p263_004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p270_175.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/6014-32856-0001.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p299_303.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p293_251.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p376_228.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MKDR0_SX13.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p233_249.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2149-36146-0000.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MDWM0_SI916.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2045-158081-0089.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2053-138901-0024.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p335_332.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1025-75365-0014.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MTDT0_SI1994.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p261_116.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/175-129587-0002.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MSAH1_SI1679.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MPLB0_SI1394.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1943-138033-0054.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7126-59167-0001.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FKKH0_SA1.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p267_239.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MCPM0_SI1194.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1025-75365-0009.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7515-220980-0021.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p231_278.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MJHI0_SI555.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FGWR0_SX138.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p303_219.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p225_302.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1313-135020-0005.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MGAK0_SI1666.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1482-140071-0010.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3230-137483-0102.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3482-170453-0044.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/3914-10089-0042.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MCRE0_SA2.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1100-124547-0036.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/1401-14358-0038.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/596-139612-0023.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p266_105.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MDWA0_SX275.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/2570-157243-0040.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p230_410.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p339_299.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/7314-77782-0019.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MREW1_SA1.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/781-127518-0038.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p277_228.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/p277_423.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/FCKE0_SX391.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/MRAM0_SX195.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/205-157088-0004.wav,bonafide,clean
/home/woongjae/noise-tracing/multi-feature_fusion/Datasets/datasets/bonafide/clean/4854-24732-0019.wav,bonafide,clean
